MEMS 1	MEMS 2	MEMS 3	MEMS 4bis	MEMS 4	MEMS 5	MEMS 6	MEMS 7	MEMS 8	MEMS 15bis	MEMS 9	MEMS 10bis	MEMS 11bis	MEMS 17bis	MEMS 18bis	MEMS 19bis
4.321	16.665	1.559	1.074	-2.569	-0.087	17.845	1.405	0.511	-8.592	-5.784	16.482	-3.307	-3.359	0.655	1.249
4.326	13.659	1.552	2.075	-2.571	2.918	17.843	-0.606	1.514	-8.596	-3.781	22.485	-3.320	-0.355	-3.348	-0.752
7.331	10.653	-0.455	2.076	0.427	3.923	16.841	-0.616	1.517	-7.599	-1.778	25.489	-2.334	0.650	-7.350	-2.752
10.337	8.647	-4.462	2.078	2.425	3.928	12.839	-3.627	1.520	-5.602	1.225	27.492	-0.347	1.654	-15.353	-4.753
13.342	5.641	-6.469	2.079	3.422	4.933	9.836	-3.638	1.523	-3.606	1.228	27.495	1.639	1.659	-18.356	-6.753
13.347	1.636	-8.476	0.080	4.420	5.938	5.834	-7.649	0.526	-0.609	1.231	29.498	1.626	4.663	-20.358	-9.754
13.352	0.630	-10.483	-0.919	5.418	5.943	5.832	-8.659	-0.471	1.387	1.234	29.501	6.612	5.668	-20.361	-9.755
11.357	-0.376	-11.490	-2.918	5.416	5.948	-4.170	-9.670	-3.468	1.384	-0.763	29.505	8.599	6.672	-22.363	-9.755
8.362	-0.382	-11.497	-4.917	4.414	5.953	-8.172	-9.681	-4.465	5.381	-1.759	27.508	10.585	6.677	-21.366	-9.756
4.368	1.612	-11.504	-5.916	3.412	5.958	-13.174	-9.691	-5.462	6.377	-3.756	26.511	12.571	6.681	-20.369	-8.756
-0.627	3.606	-10.511	-7.915	1.409	5.963	-16.176	-9.702	-6.459	7.374	-4.753	23.514	13.558	6.686	-17.371	-6.757
-5.622	5.600	-9.518	-8.914	-1.593	4.968	-19.178	-7.713	-7.456	8.371	-6.750	21.517	14.544	5.690	-14.374	-5.757
-10.617	8.595	-7.525	-8.913	-3.595	4.973	-21.180	-3.724	-7.453	9.367	-7.747	18.521	14.531	4.695	-10.377	-4.758
-15.612	11.589	-5.532	-8.911	-6.597	2.978	-23.182	-3.734	-6.450	9.364	-8.744	16.524	14.517	3.699	-5.379	-2.758
-18.607	13.583	-0.539	-8.910	-10.599	2.983	-22.184	-0.745	-5.447	9.360	-10.741	14.527	12.504	1.704	3.618	-1.759
-23.601	16.577	2.455	-7.909	-10.601	2.988	-21.187	2.244	-4.444	9.357	-10.738	12.530	11.490	0.708	3.615	-0.760
-23.596	17.571	2.448	-3.908	-12.603	1.993	-19.189	4.233	-3.441	8.354	-11.734	11.533	8.477	-0.287	7.613	0.240
-24.591	19.565	7.441	-1.907	-13.606	1.998	-15.191	6.223	-1.438	6.350	-11.731	11.536	5.463	-2.283	11.610	0.239
-22.586	19.559	9.434	-1.906	-12.608	2.003	-7.193	8.212	2.565	6.347	-11.728	11.540	0.450	-2.278	17.607	0.239
-15.581	18.554	9.427	1.095	-11.610	2.008	-3.195	9.201	3.568	5.344	-12.725	11.543	0.436	-2.274	19.605	0.238
-10.576	15.548	12.420	2.096	-9.612	2.014	-3.197	8.191	3.571	0.340	-12.722	13.546	-2.577	-0.269	19.602	-1.762
-4.570	12.542	12.413	3.097	-9.614	2.019	5.801	7.180	6.574	-1.663	-11.719	13.549	-5.591	1.736	19.599	-2.763
1.435	12.536	14.406	3.099	-4.616	2.024	9.799	5.169	7.577	-3.667	-11.716	14.552	-8.604	1.740	19.597	-3.764
6.440	5.530	15.399	2.100	-1.618	2.029	13.797	5.158	8.580	-5.670	-11.712	14.556	-9.618	6.745	17.594	-4.764
11.445	1.524	14.392	0.101	1.379	2.034	15.794	-0.852	8.583	-7.673	-11.709	16.559	-9.631	8.749	15.591	-4.765
15.450	1.519	14.385	-1.898	3.377	1.039	18.792	-3.863	8.586	-8.677	-11.706	16.562	-8.645	10.754	15.589	-5.765
18.456	-5.487	13.378	-4.897	6.375	1.044	19.790	-5.874	8.589	-9.680	-10.703	16.565	-7.658	12.758	10.586	-5.766
19.461	-5.493	12.371	-6.896	8.373	1.049	19.788	-8.884	8.592	-10.683	-8.700	16.568	-5.672	13.763	7.583	-4.766
19.466	-12.499	10.364	-10.895	9.371	0.054	19.786	-10.895	8.595	-10.687	-7.697	15.571	-2.685	14.767	4.581	-4.767
17.471	-14.505	7.357	-13.894	10.369	-0.941	17.784	-11.906	8.598	-9.690	-5.693	15.575	-0.699	14.772	2.578	-3.767
10.476	-16.511	7.350	-15.893	10.366	-1.936	12.782	-11.917	7.601	-9.693	-3.690	14.578	2.288	13.776	-0.425	-2.768
5.481	-17.517	5.343	-20.892	11.364	-1.931	12.779	-11.927	7.604	-8.697	-1.687	13.581	4.274	11.781	-2.427	0.231
5.487	-18.523	4.336	-22.890	10.362	-2.926	8.777	-10.938	7.607	-7.700	1.316	12.584	6.261	7.785	-3.430	1.231
-4.508	-17.528	0.329	-22.889	8.360	-2.921	0.775	-8.949	7.610	-6.704	4.319	11.587	10.247	7.790	-5.433	2.230
-8.503	-17.534	-0.678	-23.888	6.358	-2.916	-4.227	-6.960	7.613	-5.707	6.322	10.590	11.234	4.795	-5.435	2.230
-11.498	-14.540	-0.685	-23.887	5.356	-1.911	-9.229	-0.970	7.616	-4.710	9.326	7.594	11.220	0.799	-7.438	4.229
-14.493	-14.546	-1.692	-22.886	3.354	-1.906	-9.231	2.019	7.620	-3.714	11.329	6.597	11.207	-1.196	-7.441	4.229
-14.488	-12.552	-1.699	-22.885	2.351	-1.901	-16.233	5.008	6.622	-3.717	14.332	5.600	10.193	-2.192	-8.443	4.228
-15.482	-9.558	-1.706	-20.884	0.349	0.104	-19.235	4.998	6.625	-3.721	15.335	5.603	9.180	-2.187	-9.446	5.228
-14.477	-5.564	-1.713	-18.883	-1.653	1.110	-21.238	9.987	5.629	-2.724	14.338	3.606	8.166	-2.183	-10.449	4.227
-12.472	-3.570	-0.720	-17.882	-3.655	2.115	-22.240	11.976	4.632	-2.727	14.341	2.609	6.153	-2.178	-12.452	4.227
-9.467	-1.575	0.273	-14.881	-4.657	3.120	-21.242	12.966	3.635	-1.731	12.344	1.612	4.139	-1.174	-14.454	3.226
-6.462	0.419	0.266	-12.880	-6.659	4.125	-20.244	13.955	2.638	-1.734	10.348	0.616	2.126	0.831	-16.457	2.226
-2.457	2.413	1.259	-9.878	-7.661	5.130	-18.246	13.944	0.641	-0.738	7.351	-0.381	0.112	1.835	-18.460	1.225
0.549	3.407	2.252	-6.877	-10.664	6.135	-15.248	12.933	-1.356	-0.741	5.354	-0.378	-0.901	2.840	-20.462	0.224
5.554	4.401	2.245	-3.876	-11.666	6.140	-12.250	11.923	-3.353	-0.744	2.357	-1.375	-2.915	3.845	-22.465	-1.776
5.559	5.395	2.238	2.125	-11.668	7.145	-8.253	8.912	-4.350	-0.748	-0.640	-0.372	-3.928	5.849	-23.468	-2.777
6.564	6.389	1.231	2.126	-11.670	8.150	-4.255	8.901	-6.347	-0.751	-2.636	-0.369	-4.942	5.854	-24.470	-4.777
7.569	7.383	-0.776	5.127	-11.672	8.155	1.743	6.891	-7.344	-0.754	-6.633	0.635	-3.955	5.858	-23.473	-5.778
7.574	9.378	-1.782	8.128	-11.674	8.160	3.741	4.880	-7.341	-0.758	-6.630	0.638	-2.969	5.863	-21.476	-6.778
6.580	11.372	-1.789	12.129	-10.677	8.165	4.739	0.869	-8.338	-0.761	-7.627	2.641	-2.982	5.867	-19.478	-8.779
4.585	11.366	-5.796	14.131	-10.679	8.170	4.737	-1.142	-7.335	-0.765	-7.624	3.644	0.004	4.872	-19.481	-8.779
3.590	13.360	-7.803	15.132	-9.681	8.175	4.735	-2.152	-6.332	-0.768	-6.621	4.647	1.991	4.876	-12.484	-8.780
1.595	14.354	-8.810	16.133	-8.683	8.180	3.733	-3.163	-4.329	-0.771	-5.617	5.650	4.977	4.881	-8.486	-8.780
0.600	18.348	-9.817	16.134	-6.685	7.185	3.730	-4.174	-4.326	1.225	-4.614	5.653	6.964	2.885	-5.489	-8.781
-0.395	19.342	-10.824	15.135	-5.687	7.191	-0.272	-3.184	-0.323	2.222	-3.611	6.657	9.950	2.890	-2.492	-6.781
-2.389	21.336	-10.831	15.136	-4.689	6.196	-2.274	-3.195	0.680	3.218	-3.608	6.660	11.937	1.895	0.505	-5.782
-2.384	22.331	-10.838	14.137	-3.692	6.201	-5.276	-4.206	2.683	4.215	-2.605	7.663	14.923	0.899	2.503	-3.782
-3.379	23.325	-9.845	12.138	-2.694	5.206	-7.278	-3.216	4.686	5.212	-2.602	7.666	16.909	-0.096	3.500	-2.783
-4.374	24.319	-8.852	10.139	-1.696	4.211	-9.280	-2.227	6.689	6.208	-3.598	8.669	17.896	-0.092	3.497	-0.783
-4.369	24.313	-3.859	9.140	-0.698	3.216	-10.283	-2.238	7.692	7.205	-3.595	9.672	18.883	-1.087	3.495	0.216
-5.364	24.307	-3.866	5.141	0.300	1.221	-11.285	-2.249	8.695	6.201	-4.592	10.675	18.869	-2.083	3.492	2.216
-5.358	23.301	-1.873	2.143	0.298	-0.774	-11.287	-2.259	8.698	5.198	-4.589	10.679	18.855	-2.078	1.489	2.215
-6.353	22.295	2.120	2.144	2.295	-2.769	-11.289	-3.270	9.701	3.195	-6.586	11.682	17.842	-2.073	-0.514	3.215
-7.348	20.289	4.113	0.145	2.293	-2.764	-8.291	-3.281	8.704	1.191	-7.582	12.685	16.828	-2.069	-0.516	3.214
-8.343	15.283	4.106	-3.854	3.291	-5.759	-8.293	-5.291	8.707	-5.812	-7.579	13.688	14.815	-0.064	-1.519	1.214
-8.338	12.278	5.099	-4.853	4.289	-7.754	-7.296	-5.302	7.710	-8.815	-7.576	13.691	12.801	0.940	-1.522	0.213
-10.333	12.272	6.092	-6.852	6.287	-9.749	-3.298	-8.313	5.713	-12.819	-7.573	13.694	7.788	0.945	-0.524	-1.787
-11.327	4.266	5.085	-7.851	7.285	-11.744	-1.300	-8.323	4.716	-12.822	-6.570	13.697	4.774	4.949	0.473	-3.788
-12.322	1.260	4.078	-7.850	8.283	-13.739	-0.302	-9.334	3.719	-18.826	-6.567	12.700	4.761	6.954	1.470	-5.788
-12.317	1.254	3.071	-7.849	9.280	-14.733	0.696	-10.345	2.722	-20.829	-6.563	12.703	-0.252	8.959	1.467	-7.789
-12.312	-4.752	1.064	-6.847	9.278	-16.728	1.694	-10.356	1.725	-21.832	-3.560	11.707	-2.266	10.963	5.465	-8.789
-13.307	-4.758	-0.942	-5.846	10.276	-17.723	2.691	-10.366	0.728	-21.836	-2.557	10.710	-3.280	11.968	7.462	-10.790
-13.302	-7.764	-2.949	-4.845	10.274	-17.718	2.689	-9.377	-0.269	-20.839	-1.554	10.713	-4.293	12.972	10.459	-12.790
-13.296	-8.770	-4.956	-3.844	10.272	-17.713	2.687	-8.388	-0.266	-18.843	-0.550	9.716	-5.307	13.977	12.457	-13.791
-12.291	-7.775	-5.963	-1.843	11.270	-17.708	2.685	-7.398	-0.263	-16.846	0.453	8.719	-5.320	12.981	14.454	-14.791
-12.286	-5.781	-6.970	1.158	10.267	-15.703	1.683	-6.409	-1.260	-12.849	0.456	8.722	-5.334	11.986	15.451	-15.792
-12.281	-3.787	-6.977	3.159	10.265	-14.698	1.681	-4.420	-1.257	-9.853	0.459	9.725	-4.347	10.991	17.448	-16.792
-12.276	-0.793	-5.984	3.160	8.263	-12.693	0.678	-2.430	-1.254	-5.856	-0.538	9.728	-3.361	8.995	19.446	-16.793
-11.271	3.201	-4.991	4.161	7.261	-10.688	0.676	-1.441	-1.251	-1.860	-1.535	10.731	-1.374	7.000	19.443	-16.793
-11.265	6.195	-4.998	5.162	7.259	-8.683	0.674	2.548	-1.248	6.137	-2.531	12.735	0.612	2.004	20.440	-15.794
-10.260	10.189	-3.005	5.164	4.257	-3.678	0.672	2.538	-1.245	8.134	-4.528	12.738	2.599	1.009	20.438	-15.794
-10.255	12.183	0.988	5.165	2.255	-3.672	0.670	4.527	-0.242	11.130	-8.525	14.741	7.585	-0.987	18.435	-14.795
-9.250	14.177	2.981	5.166	1.252	-0.667	1.668	4.516	0.761	11.127	-8.522	14.744	9.572	-0.982	16.432	-12.795
-8.245	15.171	4.974	5.167	-0.750	2.338	2.665	6.505	0.764	13.123	-12.518	15.747	9.558	-0.977	13.429	-11.796
-6.240	14.166	6.967	4.168	-2.752	4.343	3.663	7.495	1.767	13.120	-12.515	16.750	14.545	-0.973	9.427	-8.796
-5.234	14.160	8.960	4.169	-3.754	5.348	4.661	7.484	2.770	13.117	-14.512	16.753	15.531	1.032	4.424	-5.797
-3.229	12.154	10.953	3.170	-5.756	5.353	4.659	8.473	3.773	12.113	-15.509	16.756	16.518	3.036	-1.579	-2.797
-1.224	6.148	11.946	2.171	-6.758	5.358	5.657	8.463	3.777	11.110	-15.506	15.759	17.505	6.041	-7.582	0.203
-0.219	2.142	12.939	1.172	-7.760	5.363	5.654	8.452	4.779	9.106	-15.502	14.763	17.491	10.046	-13.584	3.202
1.786	-0.864	13.933	0.174	-8.763	4.368	6.652	7.441	4.783	7.103	-14.499	13.766	16.477	14.050	-20.587	7.202
2.791	-2.870	14.926	-0.825	-8.765	4.373	6.650	7.431	3.786	5.100	-13.496	11.769	15.464	18.055	-26.590	11.201
2.797	-4.876	14.919	-1.824	-7.767	3.378	5.648	7.420	3.789	4.096	-12.493	11.772	14.451	21.059	-31.593	14.201
2.802	-5.882	13.912	-3.823	-5.769	3.383	4.646	6.409	2.792	2.093	-10.490	10.775	12.437	25.064	-39.595	16.200
-0.193	-5.888	12.905	-4.822	-3.771	3.389	4.643	6.399	1.795	1.089	-10.486	9.778	6.423	27.068	-39.598	19.200
-1.188	-3.894	12.898	-7.821	-1.773	3.394	3.641	5.388	-0.202	0.086	-9.483	7.781	6.410	29.073	-41.601	22.199
-1.183	-1.899	10.891	-9.820	1.224	4.399	3.639	4.377	-2.199	-0.918	-8.480	7.784	4.397	28.078	-41.603	22.199
-6.178	1.095	8.884	-9.819	4.222	5.404	2.637	3.367	-4.196	-0.921	-8.477	6.787	-0.617	28.082	-37.606	22.198
-8.172	5.089	6.877	-11.818	6.220	5.409	2.635	3.356	-7.193	-1.924	-8.473	6.790	-1.630	27.087	-34.609	22.198
-10.167	12.083	3.870	-11.817	8.218	7.414	2.632	2.345	-7.190	-0.928	-8.470	5.793	-2.644	20.091	-29.612	20.198
-12.162	14.077	1.863	-11.815	10.216	8.419	2.630	1.335	-9.187	-0.931	-9.467	5.796	-3.657	16.096	-24.614	19.197
-13.157	14.071	-1.144	-11.814	11.214	9.424	4.628	0.324	-10.184	-0.935	-9.464	5.800	-2.671	12.101	-18.617	17.197
-13.152	17.065	-3.151	-10.813	12.212	9.429	6.626	0.313	-9.181	-0.938	-10.461	5.803	-1.684	7.105	-11.620	15.196
-13.147	16.059	-5.158	-8.812	12.209	8.434	7.624	-0.698	-8.178	0.059	-10.457	5.806	0.302	3.110	-5.623	13.196
-12.141	15.053	-6.165	-7.811	11.207	7.439	9.621	-1.708	-7.175	0.055	-10.454	5.809	2.289	-0.886	-0.626	11.195
-11.136	13.047	-7.171	-4.810	10.205	5.444	10.619	-2.719	-6.172	0.052	-10.451	5.812	4.275	-4.881	5.372	8.195
-10.131	10.041	-7.178	-2.809	8.203	0.450	12.617	-2.730	-4.169	0.048	-10.448	6.815	6.262	-7.876	9.369	4.194
-8.126	7.036	-7.185	2.192	6.201	0.455	13.615	-3.740	-3.166	-0.955	-9.444	7.818	8.248	-10.872	13.366	4.194
-6.121	4.030	-3.192	2.193	2.199	-2.540	14.613	-3.751	-3.163	-1.958	-7.441	8.821	10.235	-12.867	19.364	2.193
-4.116	1.024	-0.199	4.195	2.196	-5.535	14.610	-3.762	-2.160	-2.962	-5.438	9.824	11.221	-13.863	20.361	0.193
-3.110	-0.982	2.794	7.196	-0.806	-11.530	14.608	-3.772	-3.157	-5.965	-5.435	10.827	12.208	-15.858	20.358	-1.807
-3.105	-4.988	2.787	8.197	-1.808	-13.525	13.606	-3.783	-3.154	-5.969	-3.431	10.830	12.194	-17.853	20.355	-1.808
-3.100	-4.994	8.780	8.198	-4.810	-15.520	10.604	-2.794	-6.151	-9.972	-0.428	11.833	10.181	-17.849	18.352	-0.808
-3.095	-5.000	10.773	7.199	-5.812	-15.515	8.602	-2.804	-8.148	-9.976	1.575	11.836	9.167	-18.844	16.350	0.191
-4.090	-4.006	10.766	5.200	-6.814	-15.510	7.599	-1.815	-11.145	-13.979	2.578	9.839	9.154	-21.840	13.347	1.191
-5.085	-3.012	14.759	4.201	-6.816	-15.505	7.597	-1.826	-11.142	-14.982	2.581	7.842	5.140	-22.835	13.344	2.190
-5.080	-3.018	14.752	1.202	-6.819	-14.500	2.595	-0.836	-15.139	-15.986	5.585	5.846	3.127	-23.830	5.341	3.190
-6.074	-2.024	13.745	-1.797	-6.821	-12.494	1.593	-0.847	-16.136	-16.989	6.588	5.849	1.113	-23.826	2.339	5.189
-6.069	-1.030	12.738	-5.796	-6.823	-11.489	-0.410	0.142	-18.133	-16.993	6.591	1.852	0.100	-22.821	-1.664	6.189
-6.064	-1.036	9.732	-8.794	-6.825	-9.484	-1.412	0.132	-19.129	-16.996	7.594	-0.145	-0.914	-21.817	-5.667	6.189
-6.059	-1.042	6.725	-11.793	-6.827	-7.479	-1.414	0.121	-19.126	-17.000	7.598	-2.142	-1.927	-19.812	-8.670	6.188
-4.054	-1.048	2.718	-14.792	-5.829	-6.474	-0.416	1.110	-19.123	-16.003	8.601	-3.139	-2.941	-15.807	-10.672	6.188
-3.049	-3.053	-1.289	-20.791	-5.832	-5.469	-0.418	1.100	-18.120	-14.006	7.604	-4.136	-1.954	-11.803	-12.675	4.187
-2.043	-3.059	-5.296	-20.790	-5.834	-5.464	3.579	2.089	-17.117	-13.010	7.607	-4.133	-1.968	-6.798	-13.678	2.187
0.962	-5.065	-12.303	-21.789	-5.836	-5.459	3.577	3.078	-16.114	-11.013	6.611	-4.130	-0.981	-1.793	-13.681	-0.814
2.967	-6.071	-12.310	-22.788	-5.838	-5.454	6.575	5.068	-14.111	-7.017	5.614	-2.127	0.005	9.211	-13.683	-6.814
3.972	-6.077	-14.317	-22.787	-5.840	-7.449	6.573	5.057	-12.108	-7.020	3.617	-2.124	1.992	14.216	-12.686	-10.814
3.977	-7.083	-16.324	-20.786	-5.842	-7.444	9.570	6.046	-8.105	-3.023	-1.380	1.879	3.978	19.220	-10.689	-10.815
4.982	-6.089	-15.331	-18.784	-5.844	-8.438	10.568	6.036	-6.102	-3.027	-1.376	1.882	7.965	19.225	-9.692	-17.815
3.988	-6.095	-13.338	-15.783	-6.847	-11.433	9.566	8.025	-4.099	0.970	-6.373	4.885	7.951	25.230	-9.695	-20.816
3.993	-4.101	-11.344	-12.782	-6.849	-11.428	8.564	8.014	-4.096	2.966	-6.370	6.888	9.938	26.234	-8.697	-23.816
0.998	-3.107	-8.351	-8.781	-6.851	-12.423	6.561	9.004	-0.093	3.963	-13.367	7.891	13.924	26.239	-8.700	-25.816
-0.997	-1.113	-4.358	-5.780	-7.853	-12.418	3.559	8.993	0.910	4.959	-16.363	9.894	15.911	24.243	-8.703	-25.817
-3.992	1.881	-0.365	-1.779	-7.855	-12.413	-0.443	8.982	2.913	5.956	-19.360	10.897	17.897	22.248	-8.706	-27.817
-7.987	3.875	3.628	2.222	-8.857	-11.408	-5.445	8.972	4.916	5.952	-21.357	10.900	19.884	18.253	-8.708	-27.818
-10.982	4.869	7.621	5.223	-8.860	-10.403	-10.447	7.961	5.919	5.949	-23.354	10.903	20.870	14.257	-9.711	-27.818
-14.976	4.864	10.614	8.224	-7.862	-9.398	-15.450	7.950	6.922	3.946	-23.350	10.906	21.857	9.262	-9.714	-26.819
-17.971	4.858	12.607	11.226	-7.864	-7.392	-20.452	7.940	6.925	3.942	-23.347	10.910	21.843	4.267	-9.717	-24.819
-20.966	3.852	13.600	13.227	-6.866	-5.387	-24.454	6.929	7.928	2.939	-23.344	10.913	21.830	0.271	-9.720	-21.819
-23.961	2.846	12.593	14.228	-4.868	-3.382	-28.456	6.918	7.931	-0.065	-21.341	10.916	19.816	-3.724	-8.722	-18.820
-25.956	0.840	12.586	14.229	-4.870	0.623	-31.459	5.908	7.934	-2.068	-19.337	9.919	18.803	-9.720	-7.725	-11.820
-25.951	-0.166	10.579	13.230	-3.872	0.628	-32.461	5.897	7.938	-5.072	-16.334	8.922	15.790	-9.715	-7.728	-11.820
-25.945	-1.172	3.573	13.231	0.125	4.633	-33.463	5.886	6.941	-8.075	-9.331	8.925	9.776	-10.710	-5.731	-6.821
-21.940	-3.178	-0.434	11.232	2.123	4.638	-30.465	4.876	6.944	-10.078	-6.327	8.928	5.763	-10.706	-4.734	-2.821
-19.935	-3.184	-4.441	6.233	3.121	5.643	-30.468	3.865	6.947	-15.082	-6.324	8.931	1.749	-10.701	-4.736	6.178
-15.930	-3.190	-9.448	3.234	5.119	6.648	-27.470	2.854	6.950	-17.085	-0.321	9.934	1.736	-6.696	-3.739	10.178
-11.925	-2.196	-13.455	-0.765	6.117	6.653	-20.472	1.844	6.953	-19.089	2.682	9.937	-5.278	-6.692	-3.742	15.177
-6.920	-2.202	-16.462	-3.763	6.115	6.659	-16.474	0.833	6.956	-19.092	3.686	9.940	-8.291	-3.687	-3.745	19.177
-2.915	1.792	-19.469	-6.762	6.113	6.664	-11.477	-0.177	7.959	-20.096	5.689	12.943	-10.305	1.317	-4.748	22.177
0.091	4.786	-21.476	-9.761	6.110	6.669	-7.479	-1.188	7.962	-19.099	5.692	13.946	-12.318	4.322	-4.750	24.176
4.096	6.780	-22.483	-12.760	6.108	6.674	-3.481	-1.199	10.965	-18.102	5.695	14.949	-14.332	6.327	-4.753	26.176
6.101	8.774	-22.490	-14.759	5.106	6.679	0.516	-2.209	11.968	-16.106	5.699	16.952	-15.345	9.331	-4.756	27.176
8.106	10.768	-21.496	-15.758	3.104	7.684	3.514	-2.220	12.971	-14.109	4.702	16.955	-15.359	10.336	-4.759	27.175
8.111	12.762	-17.503	-15.757	2.102	7.689	6.512	-1.231	13.974	-11.113	3.705	17.958	-15.372	11.341	-4.762	26.175
8.116	13.756	-14.510	-15.756	0.100	8.694	8.510	-1.241	14.977	-9.116	2.708	16.961	-14.386	11.345	-2.764	23.174
5.122	13.750	-11.517	-13.755	-0.903	9.699	10.507	0.748	14.980	-6.120	1.712	15.964	-14.399	11.350	-2.767	16.174
5.127	13.745	-11.524	-10.753	-2.905	9.705	11.505	0.737	15.983	-3.123	-0.285	14.967	-12.413	11.355	-0.770	11.174
2.132	11.739	-4.531	-10.752	-4.907	10.710	12.503	1.727	14.986	-1.126	-2.282	11.970	-10.426	10.359	2.227	11.173
-3.863	11.733	-1.538	-8.751	-5.909	10.715	12.501	3.716	14.989	0.870	-2.278	8.973	-6.440	8.364	4.224	1.173
-6.858	9.727	1.455	-3.750	-5.911	9.720	12.498	5.705	12.992	2.867	-2.275	1.976	-6.453	5.368	6.222	-3.827
-8.853	8.721	1.448	-0.749	-7.913	8.725	12.496	6.695	12.995	3.863	-3.272	1.979	-3.467	4.373	7.219	-7.828
-10.847	7.715	5.441	1.252	-7.915	6.730	10.494	7.684	9.999	3.860	-2.269	-4.018	1.520	3.378	8.216	-11.828
-12.842	7.709	7.435	2.253	-7.918	4.735	9.492	7.673	9.002	3.856	-1.265	-4.015	3.506	3.382	9.213	-13.829
-12.837	6.703	9.428	3.254	-7.920	2.740	8.489	8.663	7.005	2.853	-0.262	-9.012	6.493	2.387	8.210	-15.829
-10.832	7.697	10.421	3.255	-7.922	-0.255	7.487	8.652	6.008	1.849	0.741	-10.009	8.479	3.392	7.208	-15.829
-9.827	8.691	11.414	3.257	-7.924	-2.249	6.485	7.641	4.011	0.846	2.745	-10.006	10.466	4.396	6.205	-14.830
-7.822	10.685	12.407	2.258	-6.926	-7.244	5.483	6.631	3.014	0.843	4.748	-9.003	12.453	6.401	4.202	-11.830
-3.817	11.679	12.400	1.259	-6.928	-7.239	4.480	5.620	3.017	0.839	6.751	-7.000	13.439	8.406	1.199	-8.830
-0.811	13.673	12.393	-0.740	-5.931	-8.234	2.478	3.610	2.020	-0.164	8.754	-4.997	14.426	11.410	-2.804	-5.831
7.194	15.667	12.386	-1.739	-3.933	-10.229	2.476	1.599	1.023	0.832	10.758	-0.994	14.412	14.415	-6.806	-1.831
11.199	17.661	12.379	-4.738	-3.935	-11.224	1.473	0.588	1.026	1.829	12.761	7.009	14.399	20.419	-9.809	6.168
15.204	18.655	13.372	-5.737	-1.937	-11.219	0.471	-1.422	0.029	1.825	14.764	7.012	14.385	20.424	-13.812	9.168
15.209	18.649	12.366	-5.736	0.061	-11.214	-1.531	-2.433	-0.968	2.822	16.768	11.015	13.372	22.429	-19.815	9.168
20.214	18.643	12.359	-5.735	1.059	-12.209	-2.533	-3.444	-0.965	4.818	16.771	15.018	12.358	24.433	-21.818	13.167
21.220	15.637	12.352	-5.733	2.057	-12.203	-3.536	-4.454	-1.962	6.815	17.774	22.021	12.345	23.438	-21.821	13.167
21.225	13.631	12.345	-4.732	2.054	-12.198	-5.538	-4.465	-1.959	7.812	17.777	25.024	11.331	21.443	-22.823	13.167
21.230	10.625	12.338	-3.731	2.052	-13.193	-6.540	-4.476	-2.956	8.808	16.781	27.027	10.318	18.447	-21.826	11.166
19.235	10.619	12.331	-2.730	1.050	-13.188	-7.543	-3.486	-3.953	9.805	14.784	29.030	9.304	18.452	-20.829	11.166
16.240	4.613	12.324	-1.729	0.048	-15.183	-8.545	-1.497	-4.950	9.801	12.787	29.033	9.291	10.457	-17.832	6.166
14.245	1.607	11.317	0.272	-1.954	-16.178	-8.547	0.492	-5.946	9.798	10.791	29.036	8.277	6.461	-14.835	3.165
10.250	-2.399	11.310	1.273	-3.956	-17.173	-8.549	2.482	-6.943	9.794	7.794	28.039	8.264	1.466	-10.838	0.165
7.256	-4.405	10.304	2.274	-6.959	-18.168	-7.552	3.471	-6.940	8.791	4.797	27.042	8.250	-2.529	-6.840	-1.835
4.261	-5.411	10.297	4.275	-8.961	-18.162	-6.554	5.461	-7.937	7.787	1.801	25.045	7.237	-6.525	-2.843	-3.836
0.266	-7.417	9.290	4.277	-11.963	-18.157	-4.556	6.450	-7.934	6.784	-1.196	23.048	7.223	-9.520	1.154	-4.836
-2.729	-7.423	8.283	5.278	-13.965	-18.152	-2.559	7.439	-7.931	6.780	-4.193	21.051	6.210	-11.515	4.151	-4.837
-4.724	-5.428	7.276	5.279	-15.967	-15.147	-0.561	8.429	-7.928	5.777	-7.190	17.054	6.196	-11.511	7.148	-4.837
-6.719	-5.435	6.269	5.280	-16.969	-15.142	2.437	7.418	-6.925	4.773	-9.186	16.057	6.183	-11.506	9.146	-3.837
-7.714	-4.440	4.262	5.281	-17.971	-13.137	4.434	7.407	-5.922	3.770	-12.183	16.060	5.170	-9.501	10.143	-1.838
-8.708	-2.446	4.255	4.282	-16.974	-10.132	7.432	5.397	-4.919	3.767	-13.180	14.063	5.156	-9.497	9.140	-0.838
-8.703	2.548	3.248	2.283	-14.976	-4.127	9.430	1.386	-2.916	1.763	-13.176	13.066	5.143	-7.492	9.137	3.162
-8.698	4.542	3.242	1.284	-14.978	-1.121	10.428	-1.625	-1.913	1.760	-13.173	13.068	5.129	-2.487	7.134	5.161
-8.693	6.536	3.235	0.285	-9.980	1.884	12.425	-4.635	2.090	-1.244	-12.170	13.071	7.116	-2.483	3.131	5.161
-7.688	6.530	2.228	-0.714	-5.982	4.889	12.423	-6.646	4.093	-1.247	-10.166	13.074	7.102	-0.478	0.129	7.161
-7.683	8.524	3.221	-2.712	-2.984	5.894	11.421	-9.656	6.096	-5.251	-9.163	12.077	8.089	2.527	-2.874	8.160
